x,y,t
22.66666603088379,40,1570
24,58.66666793823242,1583
26.66666603088379,84,1599
29.33333396911621,117.33333587646484,1609
30.66666603088379,144,1621
32,165.3333282470703,1634
33.33333206176758,189.3333282470703,1649
37.33333206176758,229.3333282470703,1660
40,246.6666717529297,1673
41.33333206176758,264,1686
42.66666793823242,278.6666564941406,1699
45.33333206176758,293.3333435058594,1715
48,305.3333435058594,1724
52,317.3333435058594,1736
54.66666793823242,328,1750
58.66666793823242,337.3333435058594,1766
65.33333587646484,353.3333435058594,1775
85.33333587646484,392,1788
81.33333587646484,393.3333435058594,2078
77.33333587646484,394.6666564941406,2088
73.33333587646484,396,2103
69.33333587646484,398.6666564941406,2112
66.66666412353516,400,2123
64,401.3333435058594,2134
62.66666793823242,401.3333435058594,2148
61.33333206176758,402.6666564941406,2159
60,402.6666564941406,2171
65.33333587646484,402.6666564941406,2236
74.66666412353516,401.3333435058594,2249
94.66666412353516,397.3333435058594,2266
124,394.6666564941406,2274
158.6666717529297,390.6666564941406,2286
205.3333282470703,386.6666564941406,2300
254.6666717529297,382.6666564941406,2316
305.3333435058594,380,2332
341.3333435058594,380,2351
377.3333435058594,381.3333435058594,2367
417.3333435058594,386.6666564941406,2377
456,393.3333435058594,2389
485.3333435058594,400,2402
508,406.6666564941406,2415
546.6666870117188,426.6666564941406,2432
554.6666870117188,429.3333435058594,2440
557.3333129882812,429.3333435058594,2652
566.6666870117188,428,2665
577.3333129882812,428,2686
590.6666870117188,426.6666564941406,2700
604,425.3333435058594,2711
616,424,2722
630.6666870117188,422.6666564941406,2735
642.6666870117188,421.3333435058594,2750
654.6666870117188,418.6666564941406,2762
665.3333129882812,417.3333435058594,2774
674.6666870117188,416,2787
682.6666870117188,414.6666564941406,2800
690.6666870117188,413.3333435058594,2816
697.3333129882812,412,2825
704,412,2845
710.6666870117188,410.6666564941406,2864
716,410.6666564941406,2880
721.3333129882812,409.3333435058594,2888
725.3333129882812,409.3333435058594,2902
729.3333129882812,409.3333435058594,2917
732,409.3333435058594,2928
734.6666870117188,409.3333435058594,2940
737.3333129882812,409.3333435058594,2952
738.6666870117188,409.3333435058594,2967
740,409.3333435058594,2983
741.3333129882812,409.3333435058594,2990
742.6666870117188,409.3333435058594,3016
744,409.3333435058594,3043
