x,y,t
717,28,2324
717,40,2344
717,55,2362
717,73,2378
718,93,2395
718,117,2411
720,165,2430
720,186,2445
720,202,2462
721,220,2478
721,248,2495
722,261,2518
722,272,2530
722,281,2547
722,290,2562
721,297,2579
718,310,2595
718,316,2618
715,330,2661
713,333,2679
713,337,2695
712,341,2714
708,347,2733
707,350,2745
703,355,2761
701,357,2785
698,361,2799
697,363,2813
695,367,2830
692,370,2846
691,373,2863
686,383,2878
683,388,2901
680,395,2913
675,400,2928
671,405,2945
667,408,2961
657,415,2979
650,417,2995
641,418,3012
631,420,3028
610,421,3045
598,420,3064
586,418,3080
575,418,3096
563,417,3111
553,416,3129
533,413,3145
523,412,3164
515,411,3180
506,410,3195
488,408,3211
480,407,3235
470,406,3246
461,405,3263
451,405,3279
442,403,3298
423,403,3313
415,403,3335
407,403,3349
400,403,3363
395,403,3378
391,403,3395
388,403,3411
387,403,3658
382,405,3680
376,405,3695
368,406,3711
358,407,3728
350,407,3746
340,408,3761
331,410,3779
321,410,3794
312,411,3811
303,411,3828
296,412,3847
281,413,3861
275,413,3878
270,415,3895
266,415,3912
260,415,3929
257,416,3946
255,416,3961
253,417,3978
251,418,3995
250,418,4013
247,418,4028
246,418,4046
246,418,4061
242,417,4079
238,416,4095
236,413,4113
231,412,4131
225,410,4147
220,408,4161
216,407,4178
212,406,4199
210,406,4213
207,405,4234
206,405,4250
