x,y,t
173,209,1543
175,225,1557
178,243,1581
180,262,1594
182,277,1620
184,291,1639
186,304,1658
187,317,1683
188,329,1697
190,341,1709
191,353,1735
194,374,1772
196,383,1789
197,393,1806
198,403,1822
199,413,1839
200,423,1856
202,432,1872
204,450,1889
205,460,1914
206,468,1926
207,476,1939
208,483,1955
208,489,1972
208,494,1989
209,498,2005
209,501,2024
210,503,2039
210,505,2056
211,507,2072
212,508,2089
214,508,2105
216,508,2122
220,508,2139
225,505,2155
233,501,2172
244,495,2189
260,487,2206
296,473,2222
316,467,2239
365,452,2288
382,447,2311
399,442,2324
416,439,2339
430,436,2362
445,434,2375
459,432,2389
474,430,2413
489,429,2426
505,428,2439
521,428,2456
535,429,2478
550,431,2491
564,433,2506
577,435,2524
591,437,2543
604,439,2556
618,441,2573
632,443,2590
647,446,2607
660,448,2623
673,449,2639
688,455,2656
