x,y,t
711,68,1524
707,102,1546
702,146,1563
697,192,1586
692,227,1607
688,256,1624
685,285,1642
682,310,1664
681,335,1706
681,367,1728
681,381,1750
681,402,1790
680,411,1825
677,420,1840
667,443,1900
661,455,1949
652,460,1956
632,465,1972
600,468,2000
563,471,2022
472,465,2057
393,452,2098
338,442,2140
318,440,2163
286,436,2194
272,436,2220
257,435,2244
246,435,2264
236,433,2281
228,433,2307
222,432,2358
215,431,2369
213,431,2404
