x,y,t
27,11,3386
32,47,3442
35,86,3484
36,166,3521
38,203,3546
40,220,3573
45,267,3599
50,293,3622
56,315,3650
66,342,3685
72,356,3711
83,372,3734
93,383,3761
106,392,3786
115,395,3808
165,401,3837
270,405,3869
687,396,3903
722,393,3916
748,390,3931
783,385,3953
807,380,3978
820,376,4014
817,378,4260
812,383,4281
806,391,4292
788,406,4309
778,412,4331
762,422,4362
745,431,4388
742,432,4413
738,433,4441
