x,y,t
628,187,1083
626,196,1100
624,207,1118
621,222,1132
617,240,1149
614,262,1165
610,285,1183
606,309,1199
601,332,1215
597,354,1232
595,371,1250
591,387,1267
587,403,1281
584,411,1299
573,434,1316
561,450,1333
546,466,1350
527,480,1366
509,492,1382
489,502,1402
467,511,1417
443,520,1432
417,529,1451
404,534,1466
358,550,1482
327,562,1499
298,572,1518
271,581,1533
243,589,1549
215,599,1566
187,609,1582
161,619,1600
134,631,1617
112,644,1633
95,655,1651
91,657,1667
75,670,1682
