x,y,t
575,333,1044
567,347,1070
557,367,1089
538,410,1108
531,428,1129
525,443,1141
517,460,1160
506,491,1181
500,506,1196
493,520,1213
488,531,1234
477,552,1259
461,568,1281
440,583,1325
427,587,1344
401,593,1366
386,595,1392
356,593,1422
326,588,1454
298,582,1484
273,575,1501
263,570,1534
236,548,1567
218,525,1602
211,511,1629
206,501,1668
200,492,1706
197,491,1735
197,490,1772
